Keyword;Class;EID;Year;Highly Cited;North Africa;OA;Journal Article
classification;STEM;2-s2.0-85021839643;2017;True;True;False;False
algorithm;STEM;2-s2.0-85058123236;2018;True;False;True;True
machine learning;STEM;2-s2.0-85068555748;2019;True;True;False;False
machine learning;STEM;2-s2.0-85065200667;2019;True;False;True;True
prediction;STEM;2-s2.0-85041812636;2018;True;True;False;False
machine learning;STEM;2-s2.0-85045406126;2017;True;False;True;True
classification;STEM;2-s2.0-85056176315;2018;True;False;True;True
prediction;STEM;2-s2.0-85019183731;2017;True;True;False;True
machine learning;STEM;2-s2.0-85071351696;2019;False;False;True;True
convolutional neural network;STEM;2-s2.0-85114066630;2019;False;True;True;False
convolutional neural network;STEM;2-s2.0-85063725839;2019;False;False;False;False
medical diagnosis;Biomedicine;2-s2.0-85063725839;2019;False;False;False;False
machine learning;STEM;2-s2.0-85068416070;2018;False;False;False;False
medical diagnosis;Biomedicine;2-s2.0-85068416070;2018;False;False;False;False
prediction;STEM;2-s2.0-85071843356;2019;False;True;True;True
convolutional neural network;STEM;2-s2.0-85076746391;2019;False;True;False;False
prediction;STEM;2-s2.0-85084283573;2019;False;True;False;False
machine learning;STEM;2-s2.0-85070101441;2019;False;True;True;True
classification;STEM;2-s2.0-85048245704;2018;False;True;False;True
classification;STEM;2-s2.0-85050513176;2018;False;True;False;False
deep learning;STEM;2-s2.0-85047461656;2017;False;False;False;True
machine learning;STEM;2-s2.0-85075773915;2019;False;True;False;False
convolutional neural network;STEM;2-s2.0-85077560810;2019;False;True;True;True
medical diagnosis;Biomedicine;2-s2.0-85060907020;2018;False;True;True;False
classification;STEM;2-s2.0-85043495016;2017;False;True;False;True
machine learning;STEM;2-s2.0-85077741386;2019;False;True;False;False
medical diagnosis;Biomedicine;2-s2.0-85062190843;2019;False;True;False;False
classification;STEM;2-s2.0-85075672779;2019;False;True;False;False
prediction;STEM;2-s2.0-85072292817;2019;False;True;True;True
prediction;STEM;2-s2.0-84978828120;2016;False;True;False;False
prediction;STEM;2-s2.0-85068316825;2019;False;True;False;False
medical diagnosis;Biomedicine;2-s2.0-85078352993;2019;False;False;True;True
adult;Social sciences;2-s2.0-85078352993;2019;False;False;True;True
algorithm;STEM;2-s2.0-85045893938;2018;False;True;False;True
classification;STEM;2-s2.0-85045960044;2018;False;False;False;False
machine learning;STEM;2-s2.0-85065759556;2019;False;True;True;False
machine learning;STEM;2-s2.0-85062682345;2019;False;False;True;False
prediction;STEM;2-s2.0-85073261935;2019;False;False;False;False
human;Other;2-s2.0-85068118271;2019;False;False;False;False
machine learning;STEM;2-s2.0-85065128651;2019;False;True;True;True
prediction;STEM;2-s2.0-85046622647;2018;False;True;False;False
medical diagnosis;Biomedicine;2-s2.0-85058986473;2018;False;False;True;True
machine learning;STEM;2-s2.0-85058986473;2018;False;False;True;True
classification;STEM;2-s2.0-85049879879;2018;False;False;False;False
classification;STEM;2-s2.0-85041416191;2017;False;False;False;False
classification;STEM;2-s2.0-85075415649;2019;False;True;True;True
convolutional neural network;STEM;2-s2.0-85075415649;2019;False;True;True;True
machine learning;STEM;2-s2.0-85062793856;2018;False;True;False;False
classification;STEM;2-s2.0-85062894229;2018;False;True;False;False
machine learning;STEM;2-s2.0-85045198245;2017;False;True;False;True
SARS-CoV-2;Biomedicine;2-s2.0-85084656133;2020;True;True;True;True
classification;STEM;2-s2.0-85076119250;2020;True;True;True;False
SARS-CoV-2;Biomedicine;2-s2.0-85093947069;2020;True;True;True;True
Internet of things;STEM;2-s2.0-85089359084;2020;True;True;True;False
SARS-CoV-2;Biomedicine;2-s2.0-85089359084;2020;True;True;True;False
classification;STEM;2-s2.0-85085353964;2020;True;True;True;True
brain;Biomedicine;2-s2.0-85090163898;2020;True;False;True;False
brain;Biomedicine;2-s2.0-85086881765;2020;True;False;True;True
classification;STEM;2-s2.0-85097438509;2020;True;True;True;True
random forest;STEM;2-s2.0-85100366008;2020;True;True;True;True
classification;STEM;2-s2.0-85087750131;2020;True;True;True;False
machine learning;STEM;2-s2.0-85092798039;2020;True;True;True;True
convolutional neural network;STEM;2-s2.0-85088652312;2020;True;True;True;True
SARS-CoV-2;Biomedicine;2-s2.0-85102847950;2020;True;True;True;True
classification;STEM;2-s2.0-85094117117;2020;True;False;True;True
classification;STEM;2-s2.0-85088874801;2020;True;True;True;True
image segmentation;STEM;2-s2.0-85088874801;2020;True;True;True;True
classification;STEM;2-s2.0-85089829929;2020;True;False;True;True
SARS-CoV-2;Biomedicine;2-s2.0-85085147905;2020;True;False;True;True
Internet of things;STEM;2-s2.0-85077562549;2020;False;True;True;True
support vector machine;STEM;2-s2.0-85085876042;2020;False;False;True;True
classification;STEM;2-s2.0-85091999755;2020;False;True;False;False
convolutional neural network;STEM;2-s2.0-85091999755;2020;False;True;False;False
classification;STEM;2-s2.0-85086363978;2020;False;True;True;True
classification;STEM;2-s2.0-85092893217;2020;False;True;False;True
classification;STEM;2-s2.0-85097151791;2020;False;True;True;True
image segmentation;STEM;2-s2.0-85084510031;2020;False;True;False;True
convolutional neural network;STEM;2-s2.0-85085857168;2020;False;True;False;False
classification;STEM;2-s2.0-85105991222;2020;False;True;False;False
convolutional neural network;STEM;2-s2.0-85099807246;2020;False;True;True;True
SARS-CoV-2;Biomedicine;2-s2.0-85097463523;2020;False;False;True;True
image classification;STEM;2-s2.0-85097996926;2020;False;True;False;False
classification;STEM;2-s2.0-85084075469;2020;False;True;False;True
classification;STEM;2-s2.0-85096694948;2020;False;False;True;True
classification;STEM;2-s2.0-85096832659;2020;False;False;True;True
classification;STEM;2-s2.0-85085489496;2020;False;True;False;False
classification;STEM;2-s2.0-85092042137;2020;False;True;True;True
convolutional neural network;STEM;2-s2.0-85103860294;2020;False;True;False;False
convolutional neural network;STEM;2-s2.0-85091889792;2020;False;True;False;True
classification;STEM;2-s2.0-85091341948;2020;False;False;False;False
classification;STEM;2-s2.0-85091096300;2020;False;True;False;False
random forest;STEM;2-s2.0-85089257769;2020;False;False;True;True
classification;STEM;2-s2.0-85084933937;2020;False;True;False;True
classification;STEM;2-s2.0-85092644660;2020;False;False;True;True
classification;STEM;2-s2.0-85099390663;2020;False;True;False;False
image classification;STEM;2-s2.0-85089718659;2020;False;True;False;False
image classification;STEM;2-s2.0-85088915848;2020;False;True;True;True
brain;Biomedicine;2-s2.0-85080886096;2020;False;True;False;False
image classification;STEM;2-s2.0-85080886096;2020;False;True;False;False
magnetic-resonance imaging;Biomedicine;2-s2.0-85080886096;2020;False;True;False;False
convolutional neural network;STEM;2-s2.0-85096570946;2020;False;True;False;False
classification;STEM;2-s2.0-85085111749;2020;False;True;True;True
SARS-CoV-2;Biomedicine;2-s2.0-85092451509;2020;False;True;True;True
classification;STEM;2-s2.0-85089749666;2020;False;True;True;True
magnetic-resonance imaging;Biomedicine;2-s2.0-85089215307;2020;False;True;False;False
classification;STEM;2-s2.0-85073537192;2020;False;True;False;False
Internet of things;STEM;2-s2.0-85100264971;2021;True;True;True;True
classification;STEM;2-s2.0-85106566014;2021;True;True;True;False
classification;STEM;2-s2.0-85087368605;2021;True;False;False;True
classification;STEM;2-s2.0-85103215236;2021;True;True;True;True
convolutional neural network;STEM;2-s2.0-85090572216;2021;True;True;False;True
convolutional neural network;STEM;2-s2.0-85103116245;2021;True;True;True;True
classification;STEM;2-s2.0-85101860027;2021;True;True;True;True
magnetic-resonance imaging;Biomedicine;2-s2.0-85106894977;2021;True;False;True;False
Internet of things;STEM;2-s2.0-85114555037;2021;True;True;True;True
image segmentation;STEM;2-s2.0-85105526991;2021;True;True;True;True
SARS-CoV-2;Biomedicine;2-s2.0-85100362407;2021;True;False;True;True
SARS-CoV-2;Biomedicine;2-s2.0-85112850596;2021;True;True;True;True
SARS-CoV-2;Biomedicine;2-s2.0-85097737527;2021;True;True;True;False
classification;STEM;2-s2.0-85095858393;2021;True;True;False;True
SARS-CoV-2;Biomedicine;2-s2.0-85105252998;2021;True;True;True;True
convolutional neural network;STEM;2-s2.0-85098798929;2021;True;True;True;True
SARS-CoV-2;Biomedicine;2-s2.0-85098798929;2021;True;True;True;True
classification;STEM;2-s2.0-85119345465;2021;False;True;True;True
SARS-CoV-2;Biomedicine;2-s2.0-85100258429;2021;False;True;True;False
Internet of things;STEM;2-s2.0-85100264670;2021;False;True;True;True
artificial neural network;STEM;2-s2.0-85099294966;2021;False;True;False;True
SARS-CoV-2;Biomedicine;2-s2.0-85111440538;2021;False;True;True;False
classification;STEM;2-s2.0-85096856129;2021;False;False;False;True
SARS-CoV-2;Biomedicine;2-s2.0-85102738659;2021;False;False;True;False
classification;STEM;2-s2.0-85104825321;2021;False;True;True;True
classification;STEM;2-s2.0-85132927033;2021;False;True;False;False
random forest;STEM;2-s2.0-85067661673;2021;False;False;False;True
classification;STEM;2-s2.0-85114794622;2021;False;True;True;True
SARS-CoV-2;Biomedicine;2-s2.0-85117921115;2021;False;True;True;True
classification;STEM;2-s2.0-85090305156;2021;False;True;False;True
SARS-CoV-2;Biomedicine;2-s2.0-85109057117;2021;False;False;True;False
Internet of things;STEM;2-s2.0-85096186917;2021;False;True;False;True
classification;STEM;2-s2.0-85091735819;2021;False;True;False;True
classification;STEM;2-s2.0-85101176437;2021;False;True;True;True
support vector machine;STEM;2-s2.0-85111166570;2021;False;True;True;True
machine learning;STEM;2-s2.0-85102732942;2021;False;False;True;True
SARS-CoV-2;Biomedicine;2-s2.0-85123854330;2021;False;False;True;False
SARS-CoV-2;Biomedicine;2-s2.0-85114228730;2021;False;False;True;True
classification;STEM;2-s2.0-85107762164;2021;False;True;True;True
convolutional neural network;STEM;2-s2.0-85104656151;2021;False;True;True;True
artificial neural network;STEM;2-s2.0-85115621561;2021;False;False;False;True
classification;STEM;2-s2.0-85114853248;2021;False;True;False;False
classification;STEM;2-s2.0-85090578225;2021;False;True;True;True
image segmentation;STEM;2-s2.0-85111814417;2021;False;False;False;False
convolutional neural network;STEM;2-s2.0-85106584817;2021;False;False;True;True
convolutional neural network;STEM;2-s2.0-85105865857;2021;False;True;True;True
pathology;Biomedicine;2-s2.0-85106877417;2021;False;False;False;False
support vector machine;STEM;2-s2.0-85104755909;2021;False;True;False;True
classification;STEM;2-s2.0-85103468041;2021;False;True;False;False
classification;STEM;2-s2.0-85126736813;2021;False;True;True;False
classification;STEM;2-s2.0-85123179775;2021;False;True;False;False
machine learning;STEM;2-s2.0-85115907938;2021;False;True;True;True
convolutional neural network;STEM;2-s2.0-85111618207;2021;False;True;True;True
convolutional neural network;STEM;2-s2.0-85107683573;2021;False;True;True;True
health care;Other;2-s2.0-85101153573;2021;False;True;False;False
classification;STEM;2-s2.0-85101147707;2021;False;True;False;False
classification;STEM;2-s2.0-85123285386;2021;False;True;False;True
classification;STEM;2-s2.0-85118376845;2021;False;False;True;True
convolutional neural network;STEM;2-s2.0-85118376845;2021;False;False;True;True
SARS-CoV-2;Biomedicine;2-s2.0-85117133008;2021;False;False;True;True
image classification;STEM;2-s2.0-85116218847;2021;False;True;True;True
classification;STEM;2-s2.0-85111465365;2021;False;False;True;True
support vector machine;STEM;2-s2.0-85117169525;2021;False;False;True;True
convolutional neural network;STEM;2-s2.0-85116683108;2021;False;True;True;True
support vector machine;STEM;2-s2.0-85116683108;2021;False;True;True;True
classification;STEM;2-s2.0-85114700275;2021;False;True;False;True
magnetic-resonance imaging;Biomedicine;2-s2.0-85103423799;2021;False;False;True;True
convolutional neural network;STEM;2-s2.0-85112579346;2021;False;True;False;False
classification;STEM;2-s2.0-85104380792;2021;False;True;True;True
classification;STEM;2-s2.0-85126514517;2021;False;True;False;False
magnetic-resonance imaging;Biomedicine;2-s2.0-85125459299;2021;False;True;False;False
classification;STEM;2-s2.0-85124655396;2021;False;True;False;False
image segmentation;STEM;2-s2.0-85123379346;2021;False;True;False;False
classification;STEM;2-s2.0-85120801886;2021;False;True;False;True
Internet of things;STEM;2-s2.0-85119286484;2021;False;True;True;True
classification;STEM;2-s2.0-85116831269;2021;False;True;True;True
image classification;STEM;2-s2.0-85111289028;2021;False;True;False;False
magnetic-resonance imaging;Biomedicine;2-s2.0-85111104643;2021;False;True;False;False
classification;STEM;2-s2.0-85108222611;2021;False;True;False;False
convolutional neural network;STEM;2-s2.0-85105908879;2021;False;False;False;False
classification;STEM;2-s2.0-85104079987;2021;False;True;False;True
classification;STEM;2-s2.0-85101119506;2021;False;True;False;False
convolutional neural network;STEM;2-s2.0-85107296702;2021;False;True;True;True
Internet of things;STEM;2-s2.0-85109294924;2021;False;True;True;True
machine learning;STEM;2-s2.0-85131784224;2021;False;False;False;True
classification;STEM;2-s2.0-85107238142;2021;False;True;True;False
convolutional neural network;STEM;2-s2.0-85107238142;2021;False;True;True;False
random forest;STEM;2-s2.0-85104538716;2021;False;False;True;True
classification;STEM;2-s2.0-85112414949;2021;False;True;False;False
classification;STEM;2-s2.0-85113671921;2021;False;True;False;False
image processing;STEM;2-s2.0-85116593812;2021;False;False;False;False
image classification;STEM;2-s2.0-85106857797;2021;False;True;True;True
random forest;STEM;2-s2.0-85103460089;2021;False;True;False;False
classification;STEM;2-s2.0-85130748643;2021;False;True;False;False
convolutional neural network;STEM;2-s2.0-85127073817;2021;False;True;False;False
image processing;STEM;2-s2.0-85127069692;2021;False;False;False;False
image classification;STEM;2-s2.0-85126818054;2021;False;True;False;False
SARS-CoV-2;Biomedicine;2-s2.0-85124959032;2021;False;True;False;True
classification;STEM;2-s2.0-85124136876;2021;False;True;False;False
classification;STEM;2-s2.0-85122899297;2021;False;True;True;False
classification;STEM;2-s2.0-85120859179;2021;False;True;True;True
classification;STEM;2-s2.0-85112682305;2021;False;True;False;False
classification;STEM;2-s2.0-85112016326;2021;False;True;False;False
classification;STEM;2-s2.0-85111403333;2021;False;False;False;False
classification;STEM;2-s2.0-85111131489;2021;False;True;False;False
Internet of things;STEM;2-s2.0-85109841930;2021;False;True;True;True
SARS-CoV-2;Biomedicine;2-s2.0-85106650233;2021;False;True;False;True
convolutional neural network;STEM;2-s2.0-85103435829;2021;False;True;False;False
convolutional neural network;STEM;2-s2.0-85102638855;2021;False;True;False;False
health care;Other;2-s2.0-85102631102;2021;False;True;False;False
random forest;STEM;2-s2.0-85102054543;2021;False;False;True;True
magnetic-resonance imaging;Biomedicine;2-s2.0-85089462455;2021;False;True;False;False
classification;STEM;2-s2.0-85121438510;2022;True;False;True;True
SARS-CoV-2;Biomedicine;2-s2.0-85114771539;2022;False;True;True;True
convolutional neural network;STEM;2-s2.0-85123557708;2022;False;True;True;True
image processing;STEM;2-s2.0-85109388934;2022;False;True;False;True
convolutional neural network;STEM;2-s2.0-85119879552;2022;False;True;True;True
random forest;STEM;2-s2.0-85128349689;2022;False;True;True;True
image classification;STEM;2-s2.0-85122504620;2022;False;True;True;True
image processing;STEM;2-s2.0-85127029544;2022;False;True;True;True
classification;STEM;2-s2.0-85116896296;2022;False;True;False;True
classification;STEM;2-s2.0-85112646114;2022;False;False;False;False
