Keyword;Class;EID;Year;Highly Cited;North Africa;OA;Journal Article
female;other;2-s2.0-85092199892;2020;True;False;True;True
human;other;2-s2.0-85092199892;2020;True;False;True;True
medical imaging;medicine;2-s2.0-85092199892;2020;True;False;True;True
artificial neural network;computer science;2-s2.0-85092199892;2020;True;False;True;True
deep learning;computer science;2-s2.0-85085513830;2020;True;False;True;True
human;other;2-s2.0-85085513830;2020;True;False;True;True
prediction;computer science;2-s2.0-85085513830;2020;True;False;True;True
algorithm;computer science;2-s2.0-85085513830;2020;True;False;True;True
algorithm;computer science;2-s2.0-85085513830;2020;True;False;True;True
classification;computer science;2-s2.0-85084123824;2020;True;False;True;False
machine learning;computer science;2-s2.0-85084123824;2020;True;False;True;False
machine learning;computer science;2-s2.0-85084123824;2020;True;False;True;False
transfer learning;computer science;2-s2.0-85084123824;2020;True;False;True;False
human;other;2-s2.0-85084123824;2020;True;False;True;False
machine learning;computer science;2-s2.0-85123041067;2020;True;True;False;False
decision tree;computer science;2-s2.0-85077786242;2020;True;False;False;True
convolutional neural network;computer science;2-s2.0-85102847950;2020;True;True;True;True
disease;medicine;2-s2.0-85102847950;2020;True;True;True;True
forecasting;other;2-s2.0-85102847950;2020;True;True;True;True
classification;computer science;2-s2.0-85102054026;2020;True;True;False;True
medical imaging;medicine;2-s2.0-85102054026;2020;True;True;False;True
classification;computer science;2-s2.0-85085739484;2020;True;True;True;False
deep neural network;computer science;2-s2.0-85085739484;2020;True;True;True;False
medical imaging;medicine;2-s2.0-85085739484;2020;True;True;True;False
transfer learning;computer science;2-s2.0-85085739484;2020;True;True;True;False
deep learning;computer science;2-s2.0-85085739484;2020;True;True;True;False
female;other;2-s2.0-85096456805;2020;True;False;True;True
human;other;2-s2.0-85096456805;2020;True;False;True;True
machine learning;computer science;2-s2.0-85096456805;2020;True;False;True;True
adult;demography;2-s2.0-85096456805;2020;True;False;True;True
epidemiology;medicine;2-s2.0-85096456805;2020;True;False;True;True
male;other;2-s2.0-85096456805;2020;True;False;True;True
adult;demography;2-s2.0-85093911498;2020;True;False;True;True
female;other;2-s2.0-85093911498;2020;True;False;True;True
human;other;2-s2.0-85093911498;2020;True;False;True;True
machine learning;computer science;2-s2.0-85093911498;2020;True;False;True;True
prediction;computer science;2-s2.0-85093911498;2020;True;False;True;True
machine learning;computer science;2-s2.0-85093911498;2020;True;False;True;True
convolution;mathematics and statistics;2-s2.0-85091255763;2020;True;True;True;True
convolutional neural network;computer science;2-s2.0-85091255763;2020;True;True;True;True
machine learning;computer science;2-s2.0-85091255763;2020;True;True;True;True
decision tree;computer science;2-s2.0-85093663489;2020;True;True;False;False
disease;medicine;2-s2.0-85093663489;2020;True;True;False;False
support vector machine;computer science;2-s2.0-85093663489;2020;True;True;False;False
machine learning;computer science;2-s2.0-85083381752;2020;True;True;False;True
deep neural network;computer science;2-s2.0-85083381752;2020;True;True;False;True
disease;medicine;2-s2.0-85090287012;2020;True;True;False;False
medical diagnosis;medicine;2-s2.0-85090287012;2020;True;True;False;False
medical diagnosis;medicine;2-s2.0-85085520742;2020;True;True;False;False
machine learning;computer science;2-s2.0-85085520742;2020;True;True;False;False
machine learning;computer science;2-s2.0-85085520742;2020;True;True;False;False
artificial neural network;computer science;2-s2.0-85085520742;2020;True;True;False;False
disease;medicine;2-s2.0-85085520742;2020;True;True;False;False
adult;demography;2-s2.0-85083907335;2020;True;False;True;True
human;other;2-s2.0-85083907335;2020;True;False;True;True
machine learning;computer science;2-s2.0-85083907335;2020;True;False;True;True
prediction;computer science;2-s2.0-85083907335;2020;True;False;True;True
machine learning;computer science;2-s2.0-85075912650;2020;True;True;False;True
classification;computer science;2-s2.0-85097220687;2020;True;True;True;True
computer-aided diagnosis;computer science;2-s2.0-85097220687;2020;True;True;True;True
convolutional neural network;computer science;2-s2.0-85097220687;2020;True;True;True;True
disease;medicine;2-s2.0-85090287534;2020;True;False;True;True
machine learning;computer science;2-s2.0-85090287534;2020;True;False;True;True
medical imaging;medicine;2-s2.0-85090287534;2020;True;False;True;True
human;other;2-s2.0-85085572185;2020;True;True;True;True
machine learning;computer science;2-s2.0-85085572185;2020;True;True;True;True
algorithm;computer science;2-s2.0-85085572185;2020;True;True;True;True
medical imaging;medicine;2-s2.0-85085572185;2020;True;True;True;True
female;other;2-s2.0-85085572185;2020;True;True;True;True
medical procedure;medicine;2-s2.0-85085572185;2020;True;True;True;True
algorithm;computer science;2-s2.0-85085572185;2020;True;True;True;True
artificial neural network;computer science;2-s2.0-85085572185;2020;True;True;True;True
forecasting;other;2-s2.0-85082804987;2020;True;True;True;True
machine learning;computer science;2-s2.0-85082804987;2020;True;True;True;True
convolution;mathematics and statistics;2-s2.0-85092704142;2020;True;True;True;True
forecasting;other;2-s2.0-85092704142;2020;True;True;True;True
machine learning;computer science;2-s2.0-85092704142;2020;True;True;True;True
medical imaging;medicine;2-s2.0-85092704142;2020;True;True;True;True
transfer learning;computer science;2-s2.0-85092704142;2020;True;True;True;True
adult;demography;2-s2.0-85092704142;2020;True;True;True;True
female;other;2-s2.0-85092704142;2020;True;True;True;True
human;other;2-s2.0-85092704142;2020;True;True;True;True
male;other;2-s2.0-85092704142;2020;True;True;True;True
prediction;computer science;2-s2.0-85092704142;2020;True;True;True;True
artificial neural network;computer science;2-s2.0-85092704142;2020;True;True;True;True
convolutional neural network;computer science;2-s2.0-85097952549;2020;True;True;True;False
deep neural network;computer science;2-s2.0-85097952549;2020;True;True;True;False
medical imaging;medicine;2-s2.0-85097952549;2020;True;True;True;False
medical diagnosis;medicine;2-s2.0-85097952549;2020;True;True;True;False
decision tree;computer science;2-s2.0-85095773914;2020;True;False;True;False
medical diagnosis;medicine;2-s2.0-85095773914;2020;True;False;True;False
machine learning;computer science;2-s2.0-85095773914;2020;True;False;True;False
support vector machine;computer science;2-s2.0-85095773914;2020;True;False;True;False
machine learning;computer science;2-s2.0-85095773914;2020;True;False;True;False
convolutional neural network;computer science;2-s2.0-85088162708;2020;True;True;False;True
deep neural network;computer science;2-s2.0-85088874801;2020;True;True;True;True
medical diagnosis;medicine;2-s2.0-85088874801;2020;True;True;True;True
adult;demography;2-s2.0-85088874801;2020;True;True;True;True
algorithm;computer science;2-s2.0-85088874801;2020;True;True;True;True
human;other;2-s2.0-85088874801;2020;True;True;True;True
prediction;computer science;2-s2.0-85088874801;2020;True;True;True;True
algorithm;computer science;2-s2.0-85087320175;2020;True;False;True;True
medical imaging;medicine;2-s2.0-85087320175;2020;True;False;True;True
female;other;2-s2.0-85087320175;2020;True;False;True;True
human;other;2-s2.0-85087320175;2020;True;False;True;True
machine learning;computer science;2-s2.0-85087320175;2020;True;False;True;True
male;other;2-s2.0-85087320175;2020;True;False;True;True
algorithm;computer science;2-s2.0-85087320175;2020;True;False;True;True
machine learning;computer science;2-s2.0-85087320175;2020;True;False;True;True
convolutional neural network;computer science;2-s2.0-85084221352;2020;True;False;True;True
human;other;2-s2.0-85084221352;2020;True;False;True;True
prediction;computer science;2-s2.0-85084221352;2020;True;False;True;True
artificial neural network;computer science;2-s2.0-85084221352;2020;True;False;True;True
convolutional neural network;computer science;2-s2.0-85092530732;2020;True;True;False;False
medical diagnosis;medicine;2-s2.0-85092530732;2020;True;True;False;False
medical imaging;medicine;2-s2.0-85092530732;2020;True;True;False;False
machine learning;computer science;2-s2.0-85092530732;2020;True;True;False;False
classification;computer science;2-s2.0-85076435227;2020;True;True;False;True
convolution;mathematics and statistics;2-s2.0-85076435227;2020;True;True;False;True
deep neural network;computer science;2-s2.0-85076435227;2020;True;True;False;True
convolutional neural network;computer science;2-s2.0-85076435227;2020;True;True;False;True
algorithm;computer science;2-s2.0-85076435227;2020;True;True;False;True
human;other;2-s2.0-85076435227;2020;True;True;False;True
machine learning;computer science;2-s2.0-85076435227;2020;True;True;False;True
convolutional neural network;computer science;2-s2.0-85083996547;2020;True;True;True;True
forecasting;other;2-s2.0-85083996547;2020;True;True;True;True
machine learning;computer science;2-s2.0-85083996547;2020;True;True;True;True
deep learning;computer science;2-s2.0-85083996547;2020;True;True;True;True
human;other;2-s2.0-85083996547;2020;True;True;True;True
artificial neural network;computer science;2-s2.0-85083996547;2020;True;True;True;True
adult;demography;2-s2.0-85081650747;2020;True;False;True;True
female;other;2-s2.0-85081650747;2020;True;False;True;True
human;other;2-s2.0-85081650747;2020;True;False;True;True
machine learning;computer science;2-s2.0-85081650747;2020;True;False;True;True
male;other;2-s2.0-85081650747;2020;True;False;True;True
genetics;biology;2-s2.0-85081650747;2020;True;False;True;True
feature extraction;computer science;2-s2.0-85055448779;2020;True;True;False;True
machine learning;computer science;2-s2.0-85055448779;2020;True;True;False;True
artificial neural network;computer science;2-s2.0-85055448779;2020;True;True;False;True
classification;computer science;2-s2.0-85102788698;2020;True;True;True;True
convolution;mathematics and statistics;2-s2.0-85102788698;2020;True;True;True;True
medical diagnosis;medicine;2-s2.0-85102788698;2020;True;True;True;True
machine learning;computer science;2-s2.0-85064043631;2020;True;True;False;False
machine learning;computer science;2-s2.0-85095728678;2020;True;False;True;True
machine learning;computer science;2-s2.0-85095728678;2020;True;False;True;True
algorithm;computer science;2-s2.0-85095728678;2020;True;False;True;True
human;other;2-s2.0-85095728678;2020;True;False;True;True
algorithm;computer science;2-s2.0-85095728678;2020;True;False;True;True
adult;demography;2-s2.0-85088219111;2020;True;True;True;True
female;other;2-s2.0-85088219111;2020;True;True;True;True
human;other;2-s2.0-85088219111;2020;True;True;True;True
male;other;2-s2.0-85088219111;2020;True;True;True;True
machine learning;computer science;2-s2.0-85088219111;2020;True;True;True;True
convolutional neural network;computer science;2-s2.0-85089200623;2020;True;False;False;True
adult;demography;2-s2.0-85089200623;2020;True;False;False;True
female;other;2-s2.0-85089200623;2020;True;False;False;True
human;other;2-s2.0-85089200623;2020;True;False;False;True
male;other;2-s2.0-85089200623;2020;True;False;False;True
human;other;2-s2.0-85085147905;2020;True;False;True;True
machine learning;computer science;2-s2.0-85085147905;2020;True;False;True;True
medical procedure;medicine;2-s2.0-85085147905;2020;True;False;True;True
machine learning;computer science;2-s2.0-85085147905;2020;True;False;True;True
adult;demography;2-s2.0-85088794500;2020;True;False;True;True
algorithm;computer science;2-s2.0-85088794500;2020;True;False;True;True
female;other;2-s2.0-85088794500;2020;True;False;True;True
human;other;2-s2.0-85088794500;2020;True;False;True;True
machine learning;computer science;2-s2.0-85088794500;2020;True;False;True;True
male;other;2-s2.0-85088794500;2020;True;False;True;True
genetics;biology;2-s2.0-85088794500;2020;True;False;True;True
medical procedure;medicine;2-s2.0-85088794500;2020;True;False;True;True
machine learning;computer science;2-s2.0-85088794500;2020;True;False;True;True
convolution;mathematics and statistics;2-s2.0-85091031300;2020;True;True;False;False
deep learning;computer science;2-s2.0-85091031300;2020;True;True;False;False
convolution;mathematics and statistics;2-s2.0-85083420347;2020;True;False;False;True
convolutional neural network;computer science;2-s2.0-85083420347;2020;True;False;False;True
human;other;2-s2.0-85083420347;2020;True;False;False;True
human;other;2-s2.0-85078330919;2020;True;False;False;True
machine learning;computer science;2-s2.0-85078330919;2020;True;False;False;True
